Date,Time,Actual,Predict,Error,Abs Error,APE
3/2/2020,12:00:00,1546.7947,1410.117,136.6777,136.6777,8.836188797
3/2/2020,13:00:00,1563.5167,1418.4343,145.0824,145.0824,9.279235713
3/2/2020,14:00:00,1588.3284,1407.0865,181.2419,181.2419,11.41085811
3/2/2020,15:00:00,1559.5822,1377.9993,181.5829,181.5829,11.64304773
3/2/2020,16:00:00,1482.6986,1332.1733,150.5253,150.5253,10.15211723
3/2/2020,17:00:00,1342.2342,1270.0671,72.1671,72.1671,5.376639934
3/2/2020,18:00:00,1375.6647,1200.0526,175.6121,175.6121,12.76561796
3/2/2020,19:00:00,1405.8619,1165.0277,240.8342,240.8342,17.13071533
3/2/2020,20:00:00,1380.5317,1149.2634,231.2683,231.2683,16.75211804
3/2/2020,21:00:00,1344.2419,1142.9185,201.3234,201.3234,14.97672406
3/2/2020,22:00:00,1286.1761,1138.5956,147.5805,147.5805,11.47436187
3/2/2020,23:00:00,1233.9106,1133.9094,100.0012,100.0012,8.104412102
4/2/2020,0:00:00,1137.0766,1010.6614,126.4152,126.4152,11.11756235
4/2/2020,1:00:00,1089.2907,1002.6107,86.68,86.68,7.957471775
4/2/2020,2:00:00,1065.9195,999.9086,66.0109,66.0109,6.19285978
4/2/2020,3:00:00,1034.103,998.40515,35.69785,35.69785,3.452059418
4/2/2020,4:00:00,1006.8611,998.59564,8.26546,8.26546,0.820913629
4/2/2020,5:00:00,1050.776,997.904,52.872,52.872,5.031709898
4/2/2020,6:00:00,1090.3438,1002.9947,87.3491,87.3491,8.011152079
4/2/2020,7:00:00,1181.3957,1065.7294,115.6663,115.6663,9.790648468
4/2/2020,8:00:00,1357.9959,1162.5894,195.4065,195.4065,14.38932916
4/2/2020,9:00:00,1450.9281,1265.5245,185.4036,185.4036,12.77827619
4/2/2020,10:00:00,1532.8553,1346.2041,186.6512,186.6512,12.17670057
4/2/2020,11:00:00,1561.3022,1406.9386,154.3636,154.3636,9.88684958
4/2/2020,12:00:00,1552.8722,1444.3462,108.526,108.526,6.988727083
4/2/2020,13:00:00,1588.7441,1461.6681,127.076,127.076,7.998519082
4/2/2020,14:00:00,1590.6816,1458.6362,132.0454,132.0454,8.301183593
4/2/2020,15:00:00,1564.4897,1438.1858,126.3039,126.3039,8.073169162
4/2/2020,16:00:00,1484.077,1392.0359,92.0411,92.0411,6.201908661
4/2/2020,17:00:00,1379.2503,1322.8815,56.3688,56.3688,4.086915914
4/2/2020,18:00:00,1375.3885,1242.964,132.4245,132.4245,9.628152337
4/2/2020,19:00:00,1415.736,1198.6018,217.1342,217.1342,15.33719564
4/2/2020,20:00:00,1392.288,1177.9198,214.3682,214.3682,15.39682882
4/2/2020,21:00:00,1358.4853,1166.4755,192.0098,192.0098,14.13410951
4/2/2020,22:00:00,1299.747,1161.2559,138.4911,138.4911,10.65523521
4/2/2020,23:00:00,1229.9445,1158.3075,71.637,71.637,5.82440915
5/2/2020,0:00:00,1158.1355,1032.5509,125.5846,125.5846,10.84368798
5/2/2020,1:00:00,1102.1768,1020.5643,81.6125,81.6125,7.404665023
5/2/2020,2:00:00,1083.7379,1014.1841,69.5538,69.5538,6.417954009
5/2/2020,3:00:00,1046.1227,1015.57324,30.54946,30.54946,2.920255913
5/2/2020,4:00:00,1037.4825,1015.0545,22.428,22.428,2.161771403
5/2/2020,5:00:00,1056.7622,1013.2199,43.5423,43.5423,4.120349876
5/2/2020,6:00:00,1096.9583,1016.96533,79.99297,79.99297,7.292252586
5/2/2020,7:00:00,1201.2005,1074.715,126.4855,126.4855,10.52992402
5/2/2020,8:00:00,1329.6772,1163.5183,166.1589,166.1589,12.49618328
5/2/2020,9:00:00,1411.1918,1249.0995,162.0923,162.0923,11.48619911
5/2/2020,10:00:00,1485.5692,1318.5924,166.9768,166.9768,11.2399207
5/2/2020,11:00:00,1535.234,1374.2686,160.9654,160.9654,10.48474695
5/2/2020,12:00:00,1534.1085,1415.5035,118.605,118.605,7.731200238
5/2/2020,13:00:00,1569.154,1440.271,128.883,128.883,8.213534172
5/2/2020,14:00:00,1588.3001,1445.2839,143.0162,143.0162,9.004356293
5/2/2020,15:00:00,1558.206,1429.9535,128.2525,128.2525,8.230779499
5/2/2020,16:00:00,1491.4877,1391.4205,100.0672,100.0672,6.709220599
5/2/2020,17:00:00,1381.7723,1323.1804,58.5919,58.5919,4.240344086
5/2/2020,18:00:00,1345.9501,1236.4989,109.4512,109.4512,8.131891368
5/2/2020,19:00:00,1390.2057,1189.4434,200.7623,200.7623,14.44119385
5/2/2020,20:00:00,1358.8108,1160.3942,198.4166,198.4166,14.60222424
5/2/2020,21:00:00,1347.2904,1142.8568,204.4336,204.4336,15.1736849
5/2/2020,22:00:00,1271.6955,1128.4788,143.2167,143.2167,11.26187047
5/2/2020,23:00:00,1201.933,1115.6658,86.2672,86.2672,7.177371784
6/2/2020,0:00:00,1142.3608,991.1517,151.2091,151.2091,13.23654488
6/2/2020,1:00:00,1103.9886,980.96747,123.02113,123.02113,11.14333336
6/2/2020,2:00:00,1062.8309,972.2896,90.5413,90.5413,8.518881037
6/2/2020,3:00:00,1034.6395,967.284,67.3555,67.3555,6.510045286
6/2/2020,4:00:00,1033.3149,961.572,71.7429,71.7429,6.942985144
6/2/2020,5:00:00,1034.698,956.2645,78.4335,78.4335,7.580327786
6/2/2020,6:00:00,1056.2,957.20526,98.99474,98.99474,9.372726756
6/2/2020,7:00:00,1142.0236,1039.227,102.7966,102.7966,9.001267575
6/2/2020,8:00:00,1314.7732,1141.8722,172.901,172.901,13.15063313
6/2/2020,9:00:00,1415.8022,1228.5713,187.2309,187.2309,13.22436849
6/2/2020,10:00:00,1495.609,1301.6089,194.0001,194.0001,12.97131135
6/2/2020,11:00:00,1557.2765,1354.9625,202.314,202.314,12.9915272
6/2/2020,12:00:00,1576.7803,1395.3667,181.4136,181.4136,11.50531878
6/2/2020,13:00:00,1596.2461,1424.0583,172.1878,172.1878,10.78704593
6/2/2020,14:00:00,1596.1746,1432.6599,163.5147,163.5147,10.24416126
6/2/2020,15:00:00,1580.421,1423.1996,157.2214,157.2214,9.948070799
6/2/2020,16:00:00,1527.3284,1396.8818,130.4466,130.4466,8.540835095
6/2/2020,17:00:00,1378.4404,1350.2836,28.1568,28.1568,2.042656324
6/2/2020,18:00:00,1385.6505,1285.8812,99.7693,99.7693,7.200177823
6/2/2020,19:00:00,1426.5278,1227.8708,198.657,198.657,13.92591157
6/2/2020,20:00:00,1387.9849,1193.4556,194.5293,194.5293,14.01523172
6/2/2020,21:00:00,1342.8665,1170.3586,172.5079,172.5079,12.84624347
6/2/2020,22:00:00,1300.2816,1150.2745,150.0071,150.0071,11.53650871
6/2/2020,23:00:00,1199.3001,1131.7466,67.5535,67.5535,5.632743631
7/2/2020,0:00:00,1139.6781,1001.0252,138.6529,138.6529,12.16597037
7/2/2020,1:00:00,1098.4302,991.3568,107.0734,107.0734,9.747856532
7/2/2020,2:00:00,1062.7571,987.05457,75.70253,75.70253,7.123220348
7/2/2020,3:00:00,1033.1159,990.78827,42.32763,42.32763,4.097084364
7/2/2020,4:00:00,1019.6971,996.69073,23.00637,23.00637,2.256196472
7/2/2020,5:00:00,1018.575,998.61035,19.96465,19.96465,1.960056942
7/2/2020,6:00:00,1032.1868,1001.2568,30.93,30.93,2.996550624
7/2/2020,7:00:00,1111.9176,1077.2998,34.6178,34.6178,3.113342212
7/2/2020,8:00:00,1277.1002,1173.1428,103.9574,103.9574,8.140113047
7/2/2020,9:00:00,1377.2437,1261.788,115.4557,115.4557,8.383098794
7/2/2020,10:00:00,1458.8657,1335.1934,123.6723,123.6723,8.477291638
7/2/2020,11:00:00,1521.5798,1402.8693,118.7105,118.7105,7.801792584
7/2/2020,12:00:00,1540.5552,1453.7932,86.762,86.762,5.631865707
7/2/2020,13:00:00,1571.4591,1487.2151,84.244,84.244,5.360877671
7/2/2020,14:00:00,1613.8351,1498.9437,114.8914,114.8914,7.119153624
7/2/2020,15:00:00,1588.9895,1483.6191,105.3704,105.3704,6.631283592
7/2/2020,16:00:00,1508.4784,1448.285,60.1934,60.1934,3.990338874
7/2/2020,17:00:00,1366.1173,1378.9943,-12.877,12.877,0.942598414
7/2/2020,18:00:00,1346.981,1295.0574,51.9236,51.9236,3.854813097
7/2/2020,19:00:00,1377.036,1224.0756,152.9604,152.9604,11.10794489
7/2/2020,20:00:00,1350.3556,1188.318,162.0376,162.0376,11.9996244
7/2/2020,21:00:00,1305.2155,1166.8594,138.3561,138.3561,10.60024954
7/2/2020,22:00:00,1261.4674,1150.1455,111.3219,111.3219,8.824794045
7/2/2020,23:00:00,1212.5155,1138.1707,74.3448,74.3448,6.131451515
8/2/2020,0:00:00,1157.9985,1014.26324,143.73526,143.73526,12.41238741
8/2/2020,1:00:00,1140.6006,1002.8159,137.7847,137.7847,12.08001293
8/2/2020,2:00:00,1069.4515,989.8915,79.56,79.56,7.439327543
8/2/2020,3:00:00,1075.8258,983.0424,92.7834,92.7834,8.624388818
8/2/2020,4:00:00,1058.4981,980.41943,78.07867,78.07867,7.376363737
8/2/2020,5:00:00,1048.9462,979.47864,69.46756,69.46756,6.622604667
8/2/2020,6:00:00,1049.1374,986.7351,62.4023,62.4023,5.947962583
8/2/2020,7:00:00,1086.1167,1072.3323,13.7844,13.7844,1.269145387
8/2/2020,8:00:00,1213.6845,1182.2222,31.4623,31.4623,2.592296433
8/2/2020,9:00:00,1285.507,1272.9921,12.5149,12.5149,0.973538067
8/2/2020,10:00:00,1383.9016,1348.8973,35.0043,35.0043,2.529392263
8/2/2020,11:00:00,1402.8622,1412.5817,-9.7195,9.7195,0.692833551
8/2/2020,12:00:00,1384.3737,1463.5964,-79.2227,79.2227,5.722638331
8/2/2020,13:00:00,1377.3084,1492.36,-115.0516,115.0516,8.353365158
8/2/2020,14:00:00,1379.4142,1497.0198,-117.6056,117.6056,8.525764053
8/2/2020,15:00:00,1356.6298,1474.5237,-117.8939,117.8939,8.69020421
8/2/2020,16:00:00,1333.684,1420.5928,-86.9088,86.9088,6.516446175
8/2/2020,17:00:00,1292.6353,1339.7023,-47.067,47.067,3.641166228
8/2/2020,18:00:00,1298.5416,1246.9717,51.5699,51.5699,3.971370652
8/2/2020,19:00:00,1348.7747,1200.2108,148.5639,148.5639,11.01473063
8/2/2020,20:00:00,1319.391,1179.0599,140.3311,140.3311,10.63605103
8/2/2020,21:00:00,1285.7023,1161.6368,124.0655,124.0655,9.649628845
8/2/2020,22:00:00,1241.7775,1147.2207,94.5568,94.5568,7.614633056
8/2/2020,23:00:00,1200.0199,1131.597,68.4229,68.4229,5.701813778
9/2/2020,0:00:00,1139.2543,1000.357,138.8973,138.8973,12.19194872
9/2/2020,1:00:00,1105.905,987.94257,117.96243,117.96243,10.66659704
9/2/2020,2:00:00,1061.9668,978.324,83.6428,83.6428,7.876216093
9/2/2020,3:00:00,1043.7217,968.33905,75.38265,75.38265,7.222485649
9/2/2020,4:00:00,1015.1731,960.4935,54.6796,54.6796,5.386234131
9/2/2020,5:00:00,992.8953,959.8634,33.0319,33.0319,3.326826101
9/2/2020,6:00:00,980.9485,967.9991,12.9494,12.9494,1.320089689
9/2/2020,7:00:00,978.3079,1053.312,-75.0041,75.0041,7.666717196
9/2/2020,8:00:00,1020.7403,1170.1534,-149.4131,149.4131,14.63771931
9/2/2020,9:00:00,1057.163,1265.1304,-207.9674,207.9674,19.67221706
9/2/2020,10:00:00,1127.1917,1336.7848,-209.5931,209.5931,18.59427283
9/2/2020,11:00:00,1179.0207,1389.1272,-210.1065,210.1065,17.82042504
9/2/2020,12:00:00,1190.1736,1419.8279,-229.6543,229.6543,19.29586575
9/2/2020,13:00:00,1200.9452,1431.4174,-230.4722,230.4722,19.19090063
9/2/2020,14:00:00,1202.6974,1421.0851,-218.3877,218.3877,18.15815849
9/2/2020,15:00:00,1204.5673,1389.6533,-185.086,185.086,15.36535152
9/2/2020,16:00:00,1200.4163,1338.996,-138.5797,138.5797,11.54430342
9/2/2020,17:00:00,1166.7345,1262.0898,-95.3553,95.3553,8.172836237
9/2/2020,18:00:00,1203.1517,1171.1528,31.9989,31.9989,2.659589809
9/2/2020,19:00:00,1270.1845,1131.4857,138.6988,138.6988,10.91957901
9/2/2020,20:00:00,1281.3593,1119.2734,162.0859,162.0859,12.64952773
9/2/2020,21:00:00,1251.393,1117.9604,133.4326,133.4326,10.66272546
9/2/2020,22:00:00,1228.2984,1119.0684,109.23,109.23,8.892790221
9/2/2020,23:00:00,1169.5148,1119.206,50.3088,50.3088,4.301681347
10/2/2020,0:00:00,1070.19,1009.89355,60.29645,60.29645,5.634181781
10/2/2020,1:00:00,1026.7519,1016.0363,10.7156,10.7156,1.04364063
10/2/2020,2:00:00,1005.5826,1019.2249,-13.6423,13.6423,1.35665633
10/2/2020,3:00:00,984.4919,1018.82635,-34.33445,34.33445,3.487529963
10/2/2020,4:00:00,973.4151,1013.4514,-40.0363,40.0363,4.112972975
10/2/2020,5:00:00,1015.3353,1004.1552,11.1801,11.1801,1.101123934
10/2/2020,6:00:00,1052.2924,1003.9442,48.3482,48.3482,4.594559459
10/2/2020,7:00:00,1138.8573,1089.3187,49.5386,49.5386,4.349851382
10/2/2020,8:00:00,1322.0353,1202.8602,119.1751,119.1751,9.014517237
10/2/2020,9:00:00,1437.6849,1295.5629,142.122,142.122,9.885476296
10/2/2020,10:00:00,1532.0915,1371.0975,160.994,160.994,10.50811913
10/2/2020,11:00:00,1576.4834,1430.1527,146.3307,146.3307,9.282095834
10/2/2020,12:00:00,1579.243,1471.2002,108.0428,108.0428,6.841429723
10/2/2020,13:00:00,1608.4189,1492.5284,115.8905,115.8905,7.205243609
10/2/2020,14:00:00,1637.0072,1495.4166,141.5906,141.5906,8.649357193
10/2/2020,15:00:00,1610.5941,1474.5808,136.0133,136.0133,8.44491483
10/2/2020,16:00:00,1533.8065,1422.7249,111.0816,111.0816,7.24221732
10/2/2020,17:00:00,1419.8057,1336.3833,83.4224,83.4224,5.875620868
10/2/2020,18:00:00,1368.0177,1232.8677,135.15,135.15,9.879258141
10/2/2020,19:00:00,1426.8523,1181.847,245.0053,245.0053,17.17103445
10/2/2020,20:00:00,1375.6626,1163.4246,212.238,212.238,15.42805627
10/2/2020,21:00:00,1340.5727,1154.3335,186.2392,186.2392,13.89251027
10/2/2020,22:00:00,1284.8294,1147.7189,137.1105,137.1105,10.6714946
10/2/2020,23:00:00,1215.3223,1141.0251,74.2972,74.2972,6.113374205
11/2/2020,0:00:00,1167.3246,1022.393,144.9316,144.9316,12.41570682
11/2/2020,1:00:00,1121.3674,1019.3539,102.0135,102.0135,9.097241457
11/2/2020,2:00:00,1069.9261,1017.2467,52.6794,52.6794,4.923648465
11/2/2020,3:00:00,1065.4016,1015.81946,49.58214,49.58214,4.653845085
11/2/2020,4:00:00,1058.0768,1012.9239,45.1529,45.1529,4.267450151
11/2/2020,5:00:00,1060.2287,1010.85187,49.37683,49.37683,4.657186699
11/2/2020,6:00:00,1077.9578,1015.67584,62.28196,62.28196,5.77777349
11/2/2020,7:00:00,1189.2831,1085.5469,103.7362,103.7362,8.722582537
11/2/2020,8:00:00,1344.6867,1184.0509,160.6358,160.6358,11.94596481
11/2/2020,9:00:00,1437.5798,1270.6885,166.8913,166.8913,11.6091851
11/2/2020,10:00:00,1515.0743,1343.7775,171.2968,171.2968,11.30616498
11/2/2020,11:00:00,1567.2993,1403.3998,163.8995,163.8995,10.45744741
11/2/2020,12:00:00,1573.2803,1447.6534,125.6269,125.6269,7.98502975
11/2/2020,13:00:00,1604.2882,1475.035,129.2532,129.2532,8.056731951
11/2/2020,14:00:00,1609.6942,1481.9486,127.7456,127.7456,7.936016667
11/2/2020,15:00:00,1591.0471,1468.3545,122.6926,122.6926,7.71143733
11/2/2020,16:00:00,1511.6044,1427.9943,83.6101,83.6101,5.531215707
11/2/2020,17:00:00,1428.5907,1357.7275,70.8632,70.8632,4.960357085
11/2/2020,18:00:00,1398.325,1262.9602,135.3648,135.3648,9.680496308
11/2/2020,19:00:00,1435.6585,1205.0963,230.5622,230.5622,16.05968272
11/2/2020,20:00:00,1397.8558,1173.134,224.7218,224.7218,16.07617896
11/2/2020,21:00:00,1367.5999,1159.2922,208.3077,208.3077,15.23162586
11/2/2020,22:00:00,1319.2313,1149.3074,169.9239,169.9239,12.88052368
11/2/2020,23:00:00,1242.9368,1142.7191,100.2177,100.2177,8.062976332
12/2/2020,0:00:00,1163.3952,1023.8789,139.5163,139.5163,11.99216741
12/2/2020,1:00:00,1137.9112,1024.5295,113.3817,113.3817,9.96402004
12/2/2020,2:00:00,1105.9675,1027.5598,78.4077,78.4077,7.089512124
12/2/2020,3:00:00,1086.88,1027.1056,59.7744,59.7744,5.499631974
12/2/2020,4:00:00,1070.5029,1026.7451,43.7578,43.7578,4.08759285
12/2/2020,5:00:00,1081.1617,1024.4415,56.7202,56.7202,5.246227276
12/2/2020,6:00:00,1116.5259,1028.8054,87.7205,87.7205,7.856557559
12/2/2020,7:00:00,1206.0253,1099.837,106.1883,106.1883,8.804815289
12/2/2020,8:00:00,1349.617,1193.945,155.672,155.672,11.53453165
12/2/2020,9:00:00,1442.8854,1283.4326,159.4528,159.4528,11.05096773
12/2/2020,10:00:00,1501.1488,1368.0906,133.0582,133.0582,8.86375821
12/2/2020,11:00:00,1544.5339,1430.0546,114.4793,114.4793,7.411899473
12/2/2020,12:00:00,1557.3304,1471.1841,86.1463,86.1463,5.531664957
12/2/2020,13:00:00,1591.7798,1493.5,98.2798,98.2798,6.174208267
12/2/2020,14:00:00,1615.8623,1495.0049,120.8574,120.8574,7.479436831
12/2/2020,15:00:00,1610.6833,1473.3953,137.288,137.288,8.523587474
12/2/2020,16:00:00,1544.2556,1425.3507,118.9049,118.9049,7.6998199
12/2/2020,17:00:00,1407.8477,1345.6589,62.1888,62.1888,4.41729599
12/2/2020,18:00:00,1397.1422,1246.5453,150.5969,150.5969,10.77892429
12/2/2020,19:00:00,1450.1763,1190.39,259.7863,259.7863,17.91411844
12/2/2020,20:00:00,1394.0424,1170.9242,223.1182,223.1182,16.00512294
12/2/2020,21:00:00,1372.13,1165.8102,206.3198,206.3198,15.03646156
12/2/2020,22:00:00,1325.1764,1163.8583,161.3181,161.3181,12.17333028
12/2/2020,23:00:00,1228.2867,1162.1732,66.1135,66.1135,5.382578839
13/2/2020,0:00:00,1203.0899,1044.9097,158.1802,158.1802,13.14782877
13/2/2020,1:00:00,1155.8651,1042.1431,113.722,113.722,9.838691384
13/2/2020,2:00:00,1111.2879,1040.7393,70.5486,70.5486,6.348363912
13/2/2020,3:00:00,1087.9015,1040.4462,47.4553,47.4553,4.362095282
13/2/2020,4:00:00,1079.7902,1040.9679,38.8223,38.8223,3.595355839
13/2/2020,5:00:00,1092.7187,1042.5592,50.1595,50.1595,4.590339673
13/2/2020,6:00:00,1120.7393,1050.0707,70.6686,70.6686,6.305534213
13/2/2020,7:00:00,1227.107,1115.9032,111.2038,111.2038,9.062274113
13/2/2020,8:00:00,1368.9912,1210.3833,158.6079,158.6079,11.58575015
13/2/2020,9:00:00,1471.1406,1308.9752,162.1654,162.1654,11.02310683
13/2/2020,10:00:00,1552.7611,1393.7064,159.0547,159.0547,10.24334651
13/2/2020,11:00:00,1588.4189,1459.8467,128.5722,128.5722,8.09435093
13/2/2020,12:00:00,1597.1785,1501.9097,95.2688,95.2688,5.964818585
13/2/2020,13:00:00,1643.14,1522.4216,120.7184,120.7184,7.346811592
13/2/2020,14:00:00,1650.7056,1523.7361,126.9695,126.9695,7.691831905
13/2/2020,15:00:00,1636.6916,1505.0558,131.6358,131.6358,8.042798045
13/2/2020,16:00:00,1558.4,1462.4286,95.9714,95.9714,6.158329055
13/2/2020,17:00:00,1425.3148,1391.0527,34.2621,34.2621,2.40382686
13/2/2020,18:00:00,1407.6894,1297.3198,110.3696,110.3696,7.840479583
13/2/2020,19:00:00,1440.3865,1243.1414,197.2451,197.2451,13.69390091
13/2/2020,20:00:00,1389.8774,1213.4225,176.4549,176.4549,12.6957169
13/2/2020,21:00:00,1364.9247,1194.9648,169.9599,169.9599,12.45196164
13/2/2020,22:00:00,1322.9521,1181.9965,140.9556,140.9556,10.65462612
13/2/2020,23:00:00,1258.1174,1173.1692,84.9482,84.9482,6.752008994
14/2/2020,0:00:00,1205.0728,1052.6995,152.3733,152.3733,12.64432323
14/2/2020,1:00:00,1166.5862,1047.3246,119.2616,119.2616,10.22312796
14/2/2020,2:00:00,1135.4749,1043.3007,92.1742,92.1742,8.117678339
14/2/2020,3:00:00,1093.8649,1044.4496,49.4153,49.4153,4.517495716
14/2/2020,4:00:00,1084.2786,1046.4746,37.804,37.804,3.486557791
14/2/2020,5:00:00,1097.6806,1051.4304,46.2502,46.2502,4.213447883
14/2/2020,6:00:00,1108.5537,1056.0962,52.4575,52.4575,4.732066656
14/2/2020,7:00:00,1221.7687,1126.0316,95.7371,95.7371,7.835943088
14/2/2020,8:00:00,1380.9472,1227.402,153.5452,153.5452,11.11883206
14/2/2020,9:00:00,1462.3987,1324.0889,138.3098,138.3098,9.457735432
14/2/2020,10:00:00,1540.7787,1402.2567,138.522,138.522,8.990389081
14/2/2020,11:00:00,1559.7272,1458.6436,101.0836,101.0836,6.480851267
14/2/2020,12:00:00,1562.905,1492.6735,70.2315,70.2315,4.493651246
14/2/2020,13:00:00,1584.296,1501.1506,83.1454,83.1454,5.248097578
14/2/2020,14:00:00,1605.9239,1484.5071,121.4168,121.4168,7.560557508
14/2/2020,15:00:00,1569.0205,1445.659,123.3615,123.3615,7.862325572
14/2/2020,16:00:00,1527.4508,1389.6078,137.843,137.843,9.024382324
14/2/2020,17:00:00,1367.7429,1310.2794,57.4635,57.4635,4.201337839
14/2/2020,18:00:00,1336.737,1216.1803,120.5567,120.5567,9.018729937
14/2/2020,19:00:00,1428.416,1172.8175,255.5985,255.5985,17.89384185
14/2/2020,20:00:00,1381.4772,1162.7534,218.7238,218.7238,15.83260296
14/2/2020,21:00:00,1329.5614,1164.1572,165.4042,165.4042,12.44050858
14/2/2020,22:00:00,1285.3698,1175.7335,109.6363,109.6363,8.529553129
14/2/2020,23:00:00,1253.9562,1187.7391,66.2171,66.2171,5.280654938
15/2/2020,0:00:00,1223.8721,1077.8157,146.0564,146.0564,11.93395944
15/2/2020,1:00:00,1195.9921,1080.2013,115.7908,115.7908,9.681568967
15/2/2020,2:00:00,1145.8274,1085.8429,59.9845,59.9845,5.235038017
15/2/2020,3:00:00,1124.2313,1086.6927,37.5386,37.5386,3.339045977
15/2/2020,4:00:00,1114.0737,1082.033,32.0407,32.0407,2.875994649
15/2/2020,5:00:00,1100.0921,1077.7805,22.3116,22.3116,2.028157461
15/2/2020,6:00:00,1085.4113,1082.0505,3.3608,3.3608,0.309633777
15/2/2020,7:00:00,1144.4313,1142.4202,2.0111,2.0111,0.175729203
15/2/2020,8:00:00,1252.2129,1238.2074,14.0055,14.0055,1.118459968
15/2/2020,9:00:00,1351.9487,1325.8855,26.0632,26.0632,1.927824628
15/2/2020,10:00:00,1422.4914,1396.3939,26.0975,26.0975,1.834633236
15/2/2020,11:00:00,1416.3474,1444.1381,-27.7907,27.7907,1.962138667
15/2/2020,12:00:00,1398.6353,1471.2778,-72.6425,72.6425,5.193812855
15/2/2020,13:00:00,1400.3402,1479.9,-79.5598,79.5598,5.681462262
15/2/2020,14:00:00,1379.764,1470.4734,-90.7094,90.7094,6.574269223
15/2/2020,15:00:00,1345.5193,1443.4098,-97.8905,97.8905,7.275295122
15/2/2020,16:00:00,1342.9457,1396.5287,-53.583,53.583,3.989960279
15/2/2020,17:00:00,1282.7556,1322.4287,-39.6731,39.6731,3.092802713
15/2/2020,18:00:00,1280.8532,1239.4442,41.409,41.409,3.23292318
15/2/2020,19:00:00,1342.3575,1204.5336,137.8239,137.8239,10.26730212
15/2/2020,20:00:00,1322.8651,1196.6998,126.1653,126.1653,9.537276325
15/2/2020,21:00:00,1283.7947,1193.2635,90.5312,90.5312,7.051844037
15/2/2020,22:00:00,1227.5867,1186.0599,41.5268,41.5268,3.382799765
15/2/2020,23:00:00,1199.4631,1179.4629,20.0002,20.0002,1.667429369
16/2/2020,0:00:00,1150.247,1056.9167,93.3303,93.3303,8.113935529
16/2/2020,1:00:00,1109.8514,1052.1866,57.6648,57.6648,5.195722599
16/2/2020,2:00:00,1074.8874,1049.3527,25.5347,25.5347,2.375569757
16/2/2020,3:00:00,1052.3262,1045.6277,6.6985,6.6985,0.636542167
16/2/2020,4:00:00,1042.3785,1042.5504,-0.1719,0.1719,0.016491131
16/2/2020,5:00:00,1026.384,1039.4116,-13.0276,13.0276,1.26927154
16/2/2020,6:00:00,1002.539,1040.6895,-38.1505,38.1505,3.80538812
16/2/2020,7:00:00,1006.3978,1099.2421,-92.8443,92.8443,9.225407687
16/2/2020,8:00:00,1045.3431,1196.2163,-150.8732,150.8732,14.43288811
16/2/2020,9:00:00,1093.7069,1286.1245,-192.4176,192.4176,17.59315956
16/2/2020,10:00:00,1159.7886,1356.9802,-197.1916,197.1916,17.0023744
16/2/2020,11:00:00,1189.8894,1409.5732,-219.6838,219.6838,18.46253946
16/2/2020,12:00:00,1220.4393,1441.6704,-221.2311,221.2311,18.12716945
16/2/2020,13:00:00,1218.8886,1458.9484,-240.0598,240.0598,19.69497459
16/2/2020,14:00:00,1234.1662,1459.4144,-225.2482,225.2482,18.25104269
16/2/2020,15:00:00,1216.1235,1435.4924,-219.3689,219.3689,18.03837357
16/2/2020,16:00:00,1200.1023,1384.2739,-184.1716,184.1716,15.34632506
16/2/2020,17:00:00,1178.6409,1307.1274,-128.4865,128.4865,10.90124227
16/2/2020,18:00:00,1195.3183,1220.1807,-24.8624,24.8624,2.079981541
16/2/2020,19:00:00,1266.1074,1183.0251,83.0823,83.0823,6.562026255
16/2/2020,20:00:00,1252.292,1173.8257,78.4663,78.4663,6.265815002
16/2/2020,21:00:00,1269.1213,1174.781,94.3403,94.3403,7.43351325
16/2/2020,22:00:00,1250.1639,1178.043,72.1209,72.1209,5.76891558
16/2/2020,23:00:00,1203.5902,1179.9127,23.6775,23.6775,1.967239348
17/2/2020,0:00:00,1146.8723,1068.792,78.0803,78.0803,6.808107581
17/2/2020,1:00:00,1115.825,1069.6771,46.1479,46.1479,4.135765017
17/2/2020,2:00:00,1096.4228,1067.315,29.1078,29.1078,2.654797036
17/2/2020,3:00:00,1049.2292,1068.1794,-18.9502,18.9502,1.806106807
17/2/2020,4:00:00,1026.4435,1071.9484,-45.5049,45.5049,4.433259113
17/2/2020,5:00:00,1063.5448,1077.1709,-13.6261,13.6261,1.281196617
17/2/2020,6:00:00,1111.3561,1084.4215,26.9346,26.9346,2.423579625
17/2/2020,7:00:00,1208.9692,1143.0122,65.957,65.957,5.455639399
17/2/2020,8:00:00,1385.1949,1239.6655,145.5294,145.5294,10.50605947
17/2/2020,9:00:00,1478.0012,1329.644,148.3572,148.3572,10.03769144
17/2/2020,10:00:00,1544.8569,1403.5126,141.3443,141.3443,9.149345807
17/2/2020,11:00:00,1555.0696,1456.1642,98.9054,98.9054,6.360191209
17/2/2020,12:00:00,1561.4265,1489.4116,72.0149,72.0149,4.612122313
17/2/2020,13:00:00,1565.0393,1503.6886,61.3507,61.3507,3.920074084
17/2/2020,14:00:00,1563.0816,1496.0702,67.0114,67.0114,4.287133826
17/2/2020,15:00:00,1552.6228,1463.9805,88.6423,88.6423,5.709197366
17/2/2020,16:00:00,1502.7979,1410.6473,92.1506,92.1506,6.131935638
17/2/2020,17:00:00,1375.2628,1336.8873,38.3755,38.3755,2.790412131
17/2/2020,18:00:00,1351.367,1254.4568,96.9102,96.9102,7.171271757
